Record_ID,Date,Region,Team,Opening_Backlog,Requests_Received,Total_Workload,Requests_Completed,Closing_Backlog,Incident_Count,High_Critical_Incidents,Average_Completion_Days,SLA_Compliance,Quality_Pass_Rate,Customer_Satisfaction,Staff_Utilisation,Completion_Rate
OPS-103463,2026-06-04,South West,Estates Support,0,55,55,49,6,0,0,2.1,0.934,0.958,4.3,0.696,0.891
OPS-103464,2026-06-04,South West,Workplace Projects,0,24,24,24,0,1,0,1.6,0.916,0.989,4.1,0.812,1.0
OPS-103465,2026-06-04,South East,Workplace Services,0,43,43,43,0,0,0,1.6,0.964,1.0,4.4,0.733,1.0
OPS-103466,2026-06-04,South East,Facilities Response,3140,51,3191,20,3171,1,0,8.0,0.6,0.982,2.5,0.765,0.006
OPS-103467,2026-06-04,South East,Estates Support,15,45,60,60,0,0,0,1.8,0.936,0.995,4.7,0.77,1.0
OPS-103468,2026-06-04,South East,Workplace Projects,1012,27,1039,22,1017,0,0,8.0,0.6,1.0,2.5,0.729,0.021
OPS-103469,2026-06-04,Wales,Workplace Services,1844,35,1879,28,1851,0,0,8.0,0.6,0.99,2.5,0.726,0.015
OPS-103470,2026-06-04,Wales,Facilities Response,2005,37,2042,26,2016,0,0,8.0,0.6,0.995,2.5,0.679,0.013
OPS-103471,2026-06-04,Wales,Estates Support,1345,45,1390,30,1360,0,0,8.0,0.6,1.0,2.5,0.713,0.022
OPS-103472,2026-06-04,Wales,Workplace Projects,0,33,33,33,0,0,0,1.1,0.965,0.952,4.8,0.699,1.0
OPS-103473,2026-06-05,Scotland,Workplace Services,573,50,623,33,590,0,0,8.0,0.6,0.985,2.5,0.66,0.053
OPS-103474,2026-06-05,Scotland,Facilities Response,0,43,43,43,0,1,0,1.7,0.948,0.963,4.6,0.723,1.0
OPS-103475,2026-06-05,Scotland,Estates Support,881,45,926,31,895,0,0,8.0,0.6,0.997,2.5,0.738,0.033
OPS-103476,2026-06-05,Scotland,Workplace Projects,0,26,26,26,0,0,0,2.1,1.0,0.96,4.6,0.711,1.0
OPS-103477,2026-06-05,North East,Workplace Services,2,45,47,47,0,0,0,1.3,0.948,0.95,4.6,0.744,1.0
OPS-103478,2026-06-05,North East,Facilities Response,7,35,42,42,0,0,0,2.0,0.961,1.0,4.5,0.709,1.0
OPS-103479,2026-06-05,North East,Estates Support,2279,42,2321,17,2304,0,0,8.0,0.6,0.975,2.5,0.772,0.007
OPS-103480,2026-06-05,North East,Workplace Projects,156,31,187,22,165,0,0,8.0,0.6,1.0,2.5,0.811,0.118
OPS-103481,2026-06-05,North West,Workplace Services,1051,45,1096,33,1063,0,0,8.0,0.6,0.997,2.5,0.755,0.03
OPS-103482,2026-06-05,North West,Facilities Response,2264,26,2290,29,2261,0,0,8.0,0.6,0.994,2.5,0.75,0.013
OPS-103483,2026-06-05,North West,Estates Support,2434,44,2478,19,2459,0,0,8.0,0.6,0.996,2.5,0.651,0.008
OPS-103484,2026-06-05,North West,Workplace Projects,0,29,29,29,0,0,0,1.0,0.955,0.97,4.6,0.694,1.0
OPS-103485,2026-06-05,Midlands,Workplace Services,13,57,70,51,19,0,0,2.1,0.843,0.974,3.8,0.671,0.729
OPS-103486,2026-06-05,Midlands,Facilities Response,1108,47,1155,36,1119,0,0,8.0,0.6,1.0,2.5,0.825,0.031
OPS-103487,2026-06-05,Midlands,Estates Support,826,43,869,38,831,0,0,8.0,0.6,1.0,2.5,0.814,0.044
OPS-103488,2026-06-05,Midlands,Workplace Projects,0,26,26,26,0,1,0,1.6,0.96,0.97,4.2,0.766,1.0
OPS-103489,2026-06-05,South West,Workplace Services,1929,43,1972,24,1948,0,0,8.0,0.6,0.969,2.5,0.705,0.012
OPS-103490,2026-06-05,South West,Facilities Response,0,35,35,35,0,0,0,1.9,0.976,0.998,4.7,0.653,1.0
OPS-103491,2026-06-05,South West,Estates Support,6,54,60,46,14,0,0,2.7,0.939,0.983,4.3,0.696,0.767
OPS-103492,2026-06-05,South West,Workplace Projects,0,24,24,24,0,0,0,1.7,0.955,0.999,4.7,0.812,1.0
OPS-103493,2026-06-05,South East,Workplace Services,0,57,57,54,3,0,0,1.7,0.933,0.958,4.3,0.733,0.947
OPS-103494,2026-06-05,South East,Facilities Response,3171,63,3234,19,3215,1,0,8.0,0.6,0.982,2.5,0.765,0.006
OPS-103495,2026-06-05,South East,Estates Support,0,72,72,62,10,0,0,2.9,0.902,1.0,4.2,0.77,0.861
OPS-103496,2026-06-05,South East,Workplace Projects,1017,30,1047,20,1027,0,0,8.0,0.6,0.989,2.5,0.729,0.019
OPS-103497,2026-06-05,Wales,Workplace Services,1851,51,1902,22,1880,0,0,8.0,0.6,0.994,2.5,0.726,0.012
OPS-103498,2026-06-05,Wales,Facilities Response,2016,43,2059,28,2031,0,0,8.0,0.6,0.968,2.5,0.679,0.014
OPS-103499,2026-06-05,Wales,Estates Support,1360,36,1396,25,1371,0,0,8.0,0.6,1.0,2.5,0.713,0.018
OPS-103500,2026-06-05,Wales,Workplace Projects,0,42,42,42,0,0,0,1.9,1.0,0.982,4.9,0.699,1.0
OPS-103501,2026-06-08,Scotland,Workplace Services,590,47,637,34,603,0,0,8.0,0.6,0.992,2.5,0.66,0.053
OPS-103502,2026-06-08,Scotland,Facilities Response,0,45,45,45,0,0,0,1.4,0.972,1.0,4.6,0.723,1.0
OPS-103503,2026-06-08,Scotland,Estates Support,895,47,942,37,905,0,0,8.0,0.6,1.0,2.5,0.738,0.039
OPS-103504,2026-06-08,Scotland,Workplace Projects,0,17,17,17,0,0,0,1.4,0.979,1.0,4.9,0.711,1.0
OPS-103505,2026-06-08,North East,Workplace Services,0,41,41,38,3,0,0,1.9,0.974,0.974,4.2,0.744,0.927
OPS-103506,2026-06-08,North East,Facilities Response,0,43,43,43,0,0,0,1.6,0.944,1.0,4.5,0.709,1.0
OPS-103507,2026-06-08,North East,Estates Support,2304,60,2364,16,2348,0,0,8.0,0.6,0.998,2.5,0.772,0.007
OPS-103508,2026-06-08,North East,Workplace Projects,165,27,192,24,168,0,0,8.0,0.6,0.969,2.5,0.811,0.125
OPS-103509,2026-06-08,North West,Workplace Services,1063,38,1101,29,1072,1,0,8.0,0.6,0.972,2.5,0.755,0.026
OPS-103510,2026-06-08,North West,Facilities Response,2261,37,2298,22,2276,0,0,8.0,0.6,0.987,2.5,0.75,0.01
OPS-103511,2026-06-08,North West,Estates Support,2459,35,2494,18,2476,1,1,8.0,0.6,0.965,2.5,0.651,0.007
OPS-103512,2026-06-08,North West,Workplace Projects,0,25,25,25,0,1,0,2.1,0.928,0.966,4.7,0.694,1.0
OPS-103513,2026-06-08,Midlands,Workplace Services,19,35,54,47,7,0,0,2.7,0.915,0.958,4.3,0.671,0.87
OPS-103514,2026-06-08,Midlands,Facilities Response,1119,35,1154,41,1113,0,0,8.0,0.6,0.977,2.5,0.825,0.036
OPS-103515,2026-06-08,Midlands,Estates Support,831,50,881,37,844,0,0,8.0,0.6,0.982,2.5,0.814,0.042
OPS-103516,2026-06-08,Midlands,Workplace Projects,0,27,27,27,0,0,0,1.4,0.963,0.994,4.4,0.766,1.0
OPS-103517,2026-06-08,South West,Workplace Services,1948,46,1994,20,1974,0,0,8.0,0.6,0.966,2.5,0.705,0.01
OPS-103518,2026-06-08,South West,Facilities Response,0,28,28,28,0,0,0,1.7,0.984,0.98,4.9,0.653,1.0
OPS-103519,2026-06-08,South West,Estates Support,14,48,62,54,8,0,0,2.1,0.926,0.956,4.2,0.696,0.871
OPS-103520,2026-06-08,South West,Workplace Projects,0,25,25,25,0,0,0,1.3,0.977,0.99,4.9,0.812,1.0
OPS-103521,2026-06-08,South East,Workplace Services,3,42,45,45,0,0,0,1.7,0.987,0.995,4.8,0.733,1.0
OPS-103522,2026-06-08,South East,Facilities Response,3215,34,3249,21,3228,0,0,8.0,0.6,0.974,2.5,0.765,0.006
OPS-103523,2026-06-08,South East,Estates Support,10,32,42,42,0,0,0,1.3,0.954,1.0,4.6,0.77,1.0
OPS-103524,2026-06-08,South East,Workplace Projects,1027,14,1041,19,1022,0,0,8.0,0.6,0.982,2.5,0.729,0.018
OPS-103525,2026-06-08,Wales,Workplace Services,1880,31,1911,24,1887,1,1,8.0,0.6,0.946,2.5,0.726,0.013
OPS-103526,2026-06-08,Wales,Facilities Response,2031,28,2059,27,2032,0,0,8.0,0.6,1.0,2.5,0.679,0.013
OPS-103527,2026-06-08,Wales,Estates Support,1371,30,1401,26,1375,0,0,8.0,0.6,0.984,2.5,0.713,0.019
OPS-103528,2026-06-08,Wales,Workplace Projects,0,34,34,34,0,0,0,1.8,0.932,1.0,4.4,0.699,1.0
OPS-103529,2026-06-09,Scotland,Workplace Services,603,38,641,33,608,0,0,8.0,0.6,0.987,2.5,0.66,0.051
OPS-103530,2026-06-09,Scotland,Facilities Response,0,27,27,27,0,0,0,1.5,0.926,1.0,4.1,0.723,1.0
OPS-103531,2026-06-09,Scotland,Estates Support,905,37,942,32,910,0,0,8.0,0.6,1.0,2.5,0.738,0.034
OPS-103532,2026-06-09,Scotland,Workplace Projects,0,29,29,29,0,0,0,2.1,0.956,0.972,4.8,0.711,1.0
OPS-103533,2026-06-09,North East,Workplace Services,3,47,50,38,12,1,0,2.5,0.893,0.971,3.9,0.744,0.76
OPS-103534,2026-06-09,North East,Facilities Response,0,39,39,39,0,0,0,1.2,0.992,0.981,4.7,0.709,1.0
OPS-103535,2026-06-09,North East,Estates Support,2348,31,2379,17,2362,0,0,8.0,0.6,0.967,2.5,0.772,0.007
OPS-103536,2026-06-09,North East,Workplace Projects,168,26,194,25,169,0,0,8.0,0.6,0.965,2.5,0.811,0.129
OPS-103537,2026-06-09,North West,Workplace Services,1072,37,1109,37,1072,0,0,8.0,0.6,1.0,2.5,0.755,0.033
OPS-103538,2026-06-09,North West,Facilities Response,2276,21,2297,23,2274,0,0,8.0,0.6,0.961,2.5,0.75,0.01
OPS-103539,2026-06-09,North West,Estates Support,2476,39,2515,24,2491,0,0,8.0,0.6,0.977,2.5,0.651,0.01
OPS-103540,2026-06-09,North West,Workplace Projects,0,33,33,33,0,0,0,1.6,1.0,1.0,4.4,0.694,1.0
OPS-103541,2026-06-09,Midlands,Workplace Services,7,46,53,44,9,0,0,1.9,0.896,0.963,4.1,0.671,0.83
OPS-103542,2026-06-09,Midlands,Facilities Response,1113,42,1155,32,1123,0,0,8.0,0.6,0.959,2.5,0.825,0.028
OPS-103543,2026-06-09,Midlands,Estates Support,844,42,886,37,849,0,0,8.0,0.6,0.986,2.5,0.814,0.042
OPS-103544,2026-06-09,Midlands,Workplace Projects,0,26,26,26,0,0,0,1.0,0.938,1.0,4.8,0.766,1.0
OPS-103545,2026-06-09,South West,Workplace Services,1974,43,2017,23,1994,0,0,8.0,0.6,0.969,2.5,0.705,0.011
OPS-103546,2026-06-09,South West,Facilities Response,0,25,25,25,0,0,0,2.0,0.968,0.99,4.5,0.653,1.0
OPS-103547,2026-06-09,South West,Estates Support,8,42,50,50,0,0,0,1.4,0.952,0.973,4.4,0.696,1.0
OPS-103548,2026-06-09,South West,Workplace Projects,0,25,25,25,0,1,0,1.5,0.932,0.994,4.4,0.812,1.0
OPS-103549,2026-06-09,South East,Workplace Services,0,56,56,53,3,0,0,1.4,0.977,0.995,4.6,0.733,0.946
OPS-103550,2026-06-09,South East,Facilities Response,3228,40,3268,24,3244,0,0,8.0,0.6,0.969,2.5,0.765,0.007
OPS-103551,2026-06-09,South East,Estates Support,0,43,43,43,0,0,0,1.5,1.0,0.972,4.7,0.77,1.0
OPS-103552,2026-06-09,South East,Workplace Projects,1022,34,1056,21,1035,0,0,8.0,0.6,0.987,2.5,0.729,0.02
OPS-103553,2026-06-09,Wales,Workplace Services,1887,32,1919,24,1895,1,0,8.0,0.6,0.978,2.5,0.726,0.013
OPS-103554,2026-06-09,Wales,Facilities Response,2032,46,2078,30,2048,0,0,8.0,0.6,1.0,2.5,0.679,0.014
OPS-103555,2026-06-09,Wales,Estates Support,1375,42,1417,24,1393,0,0,8.0,0.6,0.989,2.5,0.713,0.017
OPS-103556,2026-06-09,Wales,Workplace Projects,0,18,18,18,0,0,0,1.5,0.959,0.981,4.6,0.699,1.0
OPS-103557,2026-06-10,Scotland,Workplace Services,608,36,644,34,610,0,0,8.0,0.6,0.97,2.5,0.66,0.053
OPS-103558,2026-06-10,Scotland,Facilities Response,0,47,47,47,0,0,0,1.2,0.984,0.941,4.6,0.723,1.0
OPS-103559,2026-06-10,Scotland,Estates Support,910,31,941,29,912,0,0,8.0,0.6,0.989,2.5,0.738,0.031
OPS-103560,2026-06-10,Scotland,Workplace Projects,0,35,35,35,0,0,0,2.3,0.957,0.95,4.9,0.711,1.0
OPS-103561,2026-06-10,North East,Workplace Services,12,54,66,37,29,1,0,3.7,0.78,1.0,3.6,0.744,0.561
OPS-103562,2026-06-10,North East,Facilities Response,0,46,46,46,0,0,0,1.0,0.974,0.991,4.2,0.709,1.0
OPS-103563,2026-06-10,North East,Estates Support,2362,33,2395,20,2375,0,0,8.0,0.6,0.973,2.5,0.772,0.008
OPS-103564,2026-06-10,North East,Workplace Projects,169,37,206,22,184,0,0,8.0,0.6,0.976,2.5,0.811,0.107
OPS-103565,2026-06-10,North West,Workplace Services,1072,52,1124,35,1089,0,0,8.0,0.6,1.0,2.5,0.755,0.031
OPS-103566,2026-06-10,North West,Facilities Response,2274,28,2302,25,2277,0,0,8.0,0.6,1.0,2.5,0.75,0.011
OPS-103567,2026-06-10,North West,Estates Support,2491,45,2536,22,2514,0,0,8.0,0.6,0.977,2.5,0.651,0.009
OPS-103568,2026-06-10,North West,Workplace Projects,0,31,31,31,0,1,0,1.1,0.92,0.97,4.5,0.694,1.0
OPS-103569,2026-06-10,Midlands,Workplace Services,9,41,50,42,8,1,0,2.0,0.886,0.976,4.0,0.671,0.84
OPS-103570,2026-06-10,Midlands,Facilities Response,1123,36,1159,32,1127,0,0,8.0,0.6,0.994,2.5,0.825,0.028
OPS-103571,2026-06-10,Midlands,Estates Support,849,45,894,36,858,0,0,8.0,0.6,1.0,2.5,0.814,0.04
OPS-103572,2026-06-10,Midlands,Workplace Projects,0,16,16,16,0,0,0,2.3,0.949,0.993,4.6,0.766,1.0
OPS-103573,2026-06-10,South West,Workplace Services,1994,77,2071,22,2049,0,0,8.0,0.6,0.969,2.5,0.705,0.011
OPS-103574,2026-06-10,South West,Facilities Response,0,36,36,36,0,0,0,1.3,0.981,0.991,4.4,0.653,1.0
OPS-103575,2026-06-10,South West,Estates Support,0,38,38,38,0,0,0,1.5,0.949,0.97,4.6,0.696,1.0
OPS-103576,2026-06-10,South West,Workplace Projects,0,45,45,45,0,0,0,1.5,0.988,0.98,4.8,0.812,1.0
OPS-103577,2026-06-10,South East,Workplace Services,3,57,60,52,8,0,0,2.2,0.906,0.971,4.5,0.733,0.867
OPS-103578,2026-06-10,South East,Facilities Response,3244,30,3274,22,3252,1,1,8.0,0.6,0.976,2.5,0.765,0.007
OPS-103579,2026-06-10,South East,Estates Support,0,42,42,42,0,2,2,2.6,0.772,0.938,4.2,0.77,1.0
OPS-103580,2026-06-10,South East,Workplace Projects,1035,36,1071,24,1047,0,0,8.0,0.6,0.99,2.5,0.729,0.022
OPS-103581,2026-06-10,Wales,Workplace Services,1895,36,1931,28,1903,0,0,8.0,0.6,0.992,2.5,0.726,0.015
OPS-103582,2026-06-10,Wales,Facilities Response,2048,44,2092,24,2068,0,0,8.0,0.6,0.959,2.5,0.679,0.011
OPS-103583,2026-06-10,Wales,Estates Support,1393,35,1428,29,1399,0,0,8.0,0.6,0.975,2.5,0.713,0.02
OPS-103584,2026-06-10,Wales,Workplace Projects,0,23,23,23,0,0,0,1.9,0.954,0.989,4.4,0.699,1.0
OPS-103585,2026-06-11,Scotland,Workplace Services,610,34,644,39,605,0,0,8.0,0.6,0.99,2.5,0.66,0.061
OPS-103586,2026-06-11,Scotland,Facilities Response,0,43,43,43,0,0,0,1.7,0.998,1.0,4.6,0.723,1.0
OPS-103587,2026-06-11,Scotland,Estates Support,912,41,953,35,918,0,0,8.0,0.6,0.967,2.5,0.738,0.037
OPS-103588,2026-06-11,Scotland,Workplace Projects,0,23,23,23,0,1,0,2.4,0.932,0.976,4.7,0.711,1.0
OPS-103589,2026-06-11,North East,Workplace Services,29,60,89,44,45,0,0,5.2,0.74,0.959,3.2,0.744,0.494
OPS-103590,2026-06-11,North East,Facilities Response,0,31,31,31,0,0,0,1.6,0.945,1.0,4.3,0.709,1.0
OPS-103591,2026-06-11,North East,Estates Support,2375,50,2425,19,2406,1,1,8.0,0.6,0.943,2.5,0.772,0.008
OPS-103592,2026-06-11,North East,Workplace Projects,184,20,204,21,183,0,0,8.0,0.6,0.979,2.5,0.811,0.103
OPS-103593,2026-06-11,North West,Workplace Services,1089,42,1131,30,1101,0,0,8.0,0.6,0.98,2.5,0.755,0.027
OPS-103594,2026-06-11,North West,Facilities Response,2277,36,2313,25,2288,0,0,8.0,0.6,0.998,2.5,0.75,0.011
OPS-103595,2026-06-11,North West,Estates Support,2514,44,2558,18,2540,0,0,8.0,0.6,0.986,2.5,0.651,0.007
OPS-103596,2026-06-11,North West,Workplace Projects,0,33,33,33,0,0,0,1.7,0.946,0.986,4.6,0.694,1.0
OPS-103597,2026-06-11,Midlands,Workplace Services,8,53,61,39,22,1,0,3.7,0.795,0.988,4.0,0.671,0.639
OPS-103598,2026-06-11,Midlands,Facilities Response,1127,33,1160,42,1118,0,0,8.0,0.6,0.977,2.5,0.825,0.036
OPS-103599,2026-06-11,Midlands,Estates Support,858,43,901,34,867,0,0,8.0,0.6,0.969,2.5,0.814,0.038
OPS-103600,2026-06-11,Midlands,Workplace Projects,0,33,33,33,0,0,0,1.7,0.984,1.0,4.4,0.766,1.0
OPS-103601,2026-06-11,South West,Workplace Services,2049,43,2092,22,2070,0,0,8.0,0.6,0.986,2.5,0.705,0.011
OPS-103602,2026-06-11,South West,Facilities Response,0,46,46,44,2,0,0,1.1,0.998,0.996,4.3,0.653,0.957
OPS-103603,2026-06-11,South West,Estates Support,0,34,34,34,0,0,0,0.8,0.99,0.979,4.6,0.696,1.0
OPS-103604,2026-06-11,South West,Workplace Projects,0,20,20,20,0,0,0,1.5,0.951,0.963,4.7,0.812,1.0
OPS-103605,2026-06-11,South East,Workplace Services,8,49,57,56,1,1,0,1.6,0.942,0.97,4.8,0.733,0.982
OPS-103606,2026-06-11,South East,Facilities Response,3252,40,3292,24,3268,0,0,8.0,0.6,0.988,2.5,0.765,0.007
OPS-103607,2026-06-11,South East,Estates Support,0,57,57,57,0,0,0,1.1,0.988,0.98,4.5,0.77,1.0
OPS-103608,2026-06-11,South East,Workplace Projects,1047,52,1099,23,1076,0,0,8.0,0.6,0.979,2.5,0.729,0.021
OPS-103609,2026-06-11,Wales,Workplace Services,1903,57,1960,28,1932,0,0,8.0,0.6,0.966,2.5,0.726,0.014
OPS-103610,2026-06-11,Wales,Facilities Response,2068,49,2117,24,2093,0,0,8.0,0.6,0.971,2.5,0.679,0.011
OPS-103611,2026-06-11,Wales,Estates Support,1399,52,1451,28,1423,0,0,8.0,0.6,0.996,2.5,0.713,0.019
OPS-103612,2026-06-11,Wales,Workplace Projects,0,38,38,38,0,0,0,1.9,0.984,0.982,4.6,0.699,1.0
OPS-103613,2026-06-12,Scotland,Workplace Services,605,39,644,33,611,2,1,8.0,0.6,0.976,2.5,0.66,0.051
OPS-103614,2026-06-12,Scotland,Facilities Response,0,54,54,53,1,0,0,1.5,1.0,0.982,4.5,0.723,0.981
OPS-103615,2026-06-12,Scotland,Estates Support,918,42,960,33,927,0,0,8.0,0.6,0.992,2.5,0.738,0.034
OPS-103616,2026-06-12,Scotland,Workplace Projects,0,35,35,35,0,0,0,1.2,0.973,0.972,4.6,0.711,1.0
OPS-103617,2026-06-12,North East,Workplace Services,45,40,85,34,51,1,1,5.7,0.624,0.945,2.7,0.744,0.4
OPS-103618,2026-06-12,North East,Facilities Response,0,61,61,54,7,0,0,2.1,0.931,1.0,4.2,0.709,0.885
OPS-103619,2026-06-12,North East,Estates Support,2406,24,2430,16,2414,0,0,8.0,0.6,0.992,2.5,0.772,0.007
OPS-103620,2026-06-12,North East,Workplace Projects,183,35,218,22,196,0,0,8.0,0.6,0.984,2.5,0.811,0.101
OPS-103621,2026-06-12,North West,Workplace Services,1101,41,1142,31,1111,0,0,8.0,0.6,0.971,2.5,0.755,0.027
OPS-103622,2026-06-12,North West,Facilities Response,2288,32,2320,28,2292,0,0,8.0,0.6,0.999,2.5,0.75,0.012
OPS-103623,2026-06-12,North West,Estates Support,2540,37,2577,19,2558,0,0,8.0,0.6,0.995,2.5,0.651,0.007
OPS-103624,2026-06-12,North West,Workplace Projects,0,38,38,38,0,0,0,2.5,0.964,1.0,4.2,0.694,1.0
OPS-103625,2026-06-12,Midlands,Workplace Services,22,34,56,49,7,0,0,2.0,0.903,0.988,4.1,0.671,0.875
OPS-103626,2026-06-12,Midlands,Facilities Response,1118,48,1166,40,1126,0,0,8.0,0.6,0.993,2.5,0.825,0.034
OPS-103627,2026-06-12,Midlands,Estates Support,867,48,915,39,876,0,0,8.0,0.6,0.993,2.5,0.814,0.043
OPS-103628,2026-06-12,Midlands,Workplace Projects,0,23,23,23,0,1,0,1.4,0.922,0.932,4.7,0.766,1.0
OPS-103629,2026-06-12,South West,Workplace Services,2070,43,2113,20,2093,0,0,8.0,0.6,0.993,2.5,0.705,0.009
OPS-103630,2026-06-12,South West,Facilities Response,2,40,42,42,0,0,0,1.6,0.969,0.995,4.6,0.653,1.0
OPS-103631,2026-06-12,South West,Estates Support,0,34,34,34,0,0,0,1.0,1.0,0.978,4.6,0.696,1.0
OPS-103632,2026-06-12,South West,Workplace Projects,0,16,16,16,0,0,0,1.7,1.0,0.989,4.2,0.812,1.0
OPS-103633,2026-06-12,South East,Workplace Services,1,39,40,40,0,0,0,2.0,0.965,0.943,4.3,0.733,1.0
OPS-103634,2026-06-12,South East,Facilities Response,3268,51,3319,24,3295,0,0,8.0,0.6,0.984,2.5,0.765,0.007
OPS-103635,2026-06-12,South East,Estates Support,0,31,31,31,0,0,0,2.2,0.945,0.993,4.6,0.77,1.0
OPS-103636,2026-06-12,South East,Workplace Projects,1076,42,1118,20,1098,0,0,8.0,0.6,0.966,2.5,0.729,0.018
OPS-103637,2026-06-12,Wales,Workplace Services,1932,40,1972,26,1946,0,0,8.0,0.6,0.984,2.5,0.726,0.013
OPS-103638,2026-06-12,Wales,Facilities Response,2093,41,2134,25,2109,0,0,8.0,0.6,0.964,2.5,0.679,0.012
OPS-103639,2026-06-12,Wales,Estates Support,1423,49,1472,24,1448,0,0,8.0,0.6,1.0,2.5,0.713,0.016
OPS-103640,2026-06-12,Wales,Workplace Projects,0,26,26,26,0,0,0,1.6,0.987,0.993,4.8,0.699,1.0
OPS-103641,2026-06-14,Scotland,Workplace Services,611,41,652,29,623,1,0,8.0,0.6,0.965,2.5,0.66,0.044
OPS-103642,2026-06-14,Scotland,Facilities Response,1,20,21,21,0,0,0,1.4,0.962,0.971,4.5,0.723,1.0
OPS-103643,2026-06-14,Scotland,Estates Support,927,61,988,38,950,0,0,8.0,0.6,1.0,2.5,0.738,0.038
OPS-103644,2026-06-14,Scotland,Workplace Projects,0,29,29,29,0,0,0,1.4,0.939,1.0,4.5,0.711,1.0
OPS-103645,2026-06-14,North East,Workplace Services,51,30,81,43,38,1,0,4.5,0.709,0.973,3.4,0.744,0.531
OPS-103646,2026-06-14,North East,Facilities Response,7,56,63,49,14,0,0,2.4,0.893,0.965,4.4,0.709,0.778
OPS-103647,2026-06-14,North East,Estates Support,2414,54,2468,19,2449,0,0,8.0,0.6,1.0,2.5,0.772,0.008
OPS-103648,2026-06-14,North East,Workplace Projects,196,31,227,28,199,0,0,8.0,0.6,0.959,2.5,0.811,0.123
OPS-103649,2026-06-14,North West,Workplace Services,1111,51,1162,30,1132,0,0,8.0,0.6,1.0,2.5,0.755,0.026
OPS-103650,2026-06-14,North West,Facilities Response,2292,43,2335,26,2309,0,0,8.0,0.6,0.994,2.5,0.75,0.011
OPS-103651,2026-06-14,North West,Estates Support,2558,34,2592,23,2569,0,0,8.0,0.6,0.99,2.5,0.651,0.009
OPS-103652,2026-06-14,North West,Workplace Projects,0,19,19,19,0,0,0,1.7,0.954,0.981,4.9,0.694,1.0
OPS-103653,2026-06-14,Midlands,Workplace Services,7,45,52,52,0,0,0,1.2,0.983,1.0,4.7,0.671,1.0
OPS-103654,2026-06-14,Midlands,Facilities Response,1126,37,1163,37,1126,0,0,8.0,0.6,1.0,2.5,0.825,0.032
OPS-103655,2026-06-14,Midlands,Estates Support,876,46,922,35,887,0,0,8.0,0.6,0.991,2.5,0.814,0.038
OPS-103656,2026-06-14,Midlands,Workplace Projects,0,19,19,19,0,0,0,1.4,0.984,0.967,4.6,0.766,1.0
OPS-103657,2026-06-14,South West,Workplace Services,2093,43,2136,22,2114,0,0,8.0,0.6,0.993,2.5,0.705,0.01
OPS-103658,2026-06-14,South West,Facilities Response,0,42,42,42,0,0,0,1.4,1.0,0.998,4.2,0.653,1.0
OPS-103659,2026-06-14,South West,Estates Support,0,21,21,21,0,0,0,1.5,0.955,0.975,4.3,0.696,1.0
OPS-103660,2026-06-14,South West,Workplace Projects,0,34,34,34,0,0,0,0.9,0.991,0.973,4.5,0.812,1.0
OPS-103661,2026-06-14,South East,Workplace Services,0,59,59,54,5,0,0,2.2,0.948,1.0,4.2,0.733,0.915
OPS-103662,2026-06-14,South East,Facilities Response,3295,41,3336,25,3311,0,0,8.0,0.6,1.0,2.5,0.765,0.007
OPS-103663,2026-06-14,South East,Estates Support,0,42,42,42,0,0,0,1.3,0.98,0.998,4.5,0.77,1.0
OPS-103664,2026-06-14,South East,Workplace Projects,1098,34,1132,20,1112,0,0,8.0,0.6,1.0,2.5,0.729,0.018
OPS-103665,2026-06-14,Wales,Workplace Services,1946,51,1997,26,1971,0,0,8.0,0.6,0.986,2.5,0.726,0.013
OPS-103666,2026-06-14,Wales,Facilities Response,2109,16,2125,29,2096,0,0,8.0,0.6,0.963,2.5,0.679,0.014
OPS-103667,2026-06-14,Wales,Estates Support,1448,49,1497,25,1472,0,0,8.0,0.6,0.988,2.5,0.713,0.017
OPS-103668,2026-06-14,Wales,Workplace Projects,0,19,19,19,0,0,0,1.3,0.966,0.984,4.4,0.699,1.0
OPS-103669,2026-06-15,Scotland,Workplace Services,623,59,682,33,649,0,0,8.0,0.6,0.978,2.5,0.66,0.048
OPS-103670,2026-06-15,Scotland,Facilities Response,0,41,41,41,0,0,0,1.4,0.951,1.0,4.5,0.723,1.0
OPS-103671,2026-06-15,Scotland,Estates Support,950,54,1004,34,970,0,0,8.0,0.6,0.987,2.5,0.738,0.034
OPS-103672,2026-06-15,Scotland,Workplace Projects,0,22,22,22,0,0,0,1.5,0.979,0.961,4.5,0.711,1.0
OPS-103673,2026-06-15,North East,Workplace Services,38,38,76,45,31,0,0,3.7,0.808,0.978,3.6,0.744,0.592
OPS-103674,2026-06-15,North East,Facilities Response,14,38,52,46,6,0,0,2.0,0.921,0.97,4.7,0.709,0.885
OPS-103675,2026-06-15,North East,Estates Support,2449,25,2474,19,2455,0,0,8.0,0.6,0.985,2.5,0.772,0.008
OPS-103676,2026-06-15,North East,Workplace Projects,199,32,231,22,209,1,0,8.0,0.6,0.965,2.5,0.811,0.095
OPS-103677,2026-06-15,North West,Workplace Services,1132,27,1159,36,1123,0,0,8.0,0.6,0.992,2.5,0.755,0.031
OPS-103678,2026-06-15,North West,Facilities Response,2309,54,2363,24,2339,0,0,8.0,0.6,0.949,2.5,0.75,0.01
OPS-103679,2026-06-15,North West,Estates Support,2569,39,2608,22,2586,0,0,8.0,0.6,0.977,2.5,0.651,0.008
